timestamp,tulane_cents,tulane_decimal,tulane_probability,northtexas_cents,northtexas_decimal,northtexas_probability,latency_ms
2025-12-05 19:12:37.149,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:12:38.203,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:12:39.249,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:12:40.293,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:12:41.330,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 19:12:42.368,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:12:43.421,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:12:44.471,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:12:45.516,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:12:46.612,60,1.68,0.60,49,2.05,0.49,588
2025-12-05 19:12:47.652,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 19:12:48.729,60,1.68,0.60,49,2.05,0.49,572
2025-12-05 19:12:49.778,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:12:50.823,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:12:51.914,60,1.68,0.60,49,2.05,0.49,586
2025-12-05 19:12:52.950,60,1.68,0.60,49,2.05,0.49,530
2025-12-05 19:12:54.013,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:12:55.074,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:12:56.226,60,1.68,0.60,49,2.05,0.49,634
2025-12-05 19:12:57.343,60,1.68,0.60,49,2.05,0.49,586
2025-12-05 19:12:58.400,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:12:59.469,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 19:13:00.547,60,1.68,0.60,49,2.05,0.49,571
2025-12-05 19:13:01.590,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:13:02.653,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 19:13:03.705,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:13:04.772,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:13:05.829,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:13:06.868,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:13:07.911,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:13:08.955,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:13:10.019,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:13:11.075,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:13:12.146,60,1.68,0.60,49,2.05,0.49,568
2025-12-05 19:13:13.201,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:13:14.255,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:13:15.312,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:13:16.367,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:13:17.440,60,1.68,0.60,49,2.05,0.49,571
2025-12-05 19:13:18.509,60,1.68,0.60,49,2.05,0.49,566
2025-12-05 19:13:19.645,60,1.68,0.60,49,2.05,0.49,568
2025-12-05 19:13:20.699,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:13:21.757,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:13:22.805,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:13:23.868,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:13:24.918,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:13:25.964,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:13:27.022,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:13:28.082,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:13:29.136,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:13:30.183,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:13:31.221,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:13:32.274,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:13:33.316,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:13:34.364,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:13:35.411,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:13:36.452,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:13:37.537,60,1.68,0.60,49,2.05,0.49,583
2025-12-05 19:13:38.581,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:13:39.627,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:13:40.682,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:13:41.742,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:13:42.914,60,1.68,0.60,49,2.05,0.49,667
2025-12-05 19:13:43.961,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:13:45.110,60,1.68,0.60,49,2.05,0.49,643
2025-12-05 19:13:46.273,60,1.68,0.60,49,2.05,0.49,660
2025-12-05 19:13:47.330,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:13:48.368,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:13:49.426,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:13:50.490,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:13:51.547,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:13:52.586,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:13:53.659,60,1.68,0.60,49,2.05,0.49,566
2025-12-05 19:13:54.721,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:13:56.342,60,1.68,0.60,49,2.05,0.49,1096
2025-12-05 19:13:57.396,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:13:58.449,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:13:59.497,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:14:00.554,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:14:01.600,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:14:02.643,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:14:03.686,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:14:04.725,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 19:14:05.788,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 19:14:06.841,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:14:07.883,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:14:08.987,60,1.68,0.60,49,2.05,0.49,529
2025-12-05 19:14:10.033,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:14:11.083,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:14:12.150,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:14:13.206,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:14:14.240,60,1.68,0.60,49,2.05,0.49,528
2025-12-05 19:14:15.299,60,1.68,0.60,49,2.05,0.49,529
2025-12-05 19:14:16.333,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:14:17.399,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:14:18.451,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:14:19.493,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:14:20.612,60,1.68,0.60,49,2.05,0.49,598
2025-12-05 19:14:21.667,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:14:22.778,60,1.68,0.60,49,2.05,0.49,608
2025-12-05 19:14:23.829,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:14:24.868,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:14:26.079,60,1.68,0.60,49,2.05,0.49,703
2025-12-05 19:14:27.121,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:14:28.187,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 19:14:29.304,60,1.68,0.60,49,2.05,0.49,611
2025-12-05 19:14:30.365,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 19:14:31.459,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:14:32.521,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 19:14:33.597,60,1.68,0.60,49,2.05,0.49,571
2025-12-05 19:14:34.662,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:14:35.761,60,1.68,0.60,49,2.05,0.49,598
2025-12-05 19:14:37.018,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:14:38.077,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:14:39.119,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:14:40.179,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 19:14:41.215,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:14:42.252,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 19:14:43.310,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:14:44.414,60,1.68,0.60,49,2.05,0.49,599
2025-12-05 19:14:45.475,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:14:46.511,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:14:47.549,60,1.68,0.60,49,2.05,0.49,532
2025-12-05 19:14:48.621,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:14:49.666,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:14:50.712,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:14:51.756,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:14:52.797,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:14:53.853,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:14:54.915,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:14:56.303,60,1.68,0.60,49,2.05,0.49,879
2025-12-05 19:14:57.428,60,1.68,0.60,49,2.05,0.49,608
2025-12-05 19:14:59.316,60,1.68,0.60,49,2.05,0.49,1386
2025-12-05 19:15:00.403,60,1.68,0.60,49,2.05,0.49,573
2025-12-05 19:15:01.459,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:15:02.505,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:15:03.575,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 19:15:04.637,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:15:05.710,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 19:15:06.786,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:15:07.839,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:15:08.896,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:15:09.962,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:15:11.012,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:15:12.104,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:15:13.156,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:15:14.202,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:15:15.261,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:15:16.323,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:15:17.379,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 19:15:18.432,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:15:19.490,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:15:20.649,60,1.68,0.60,49,2.05,0.49,655
2025-12-05 19:15:21.728,60,1.68,0.60,49,2.05,0.49,573
2025-12-05 19:15:22.788,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:15:23.829,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:15:24.872,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:15:25.923,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:15:26.974,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:15:28.020,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:15:29.067,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:15:30.170,60,1.68,0.60,49,2.05,0.49,597
2025-12-05 19:15:31.217,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:15:32.264,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:15:33.320,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:15:34.370,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:15:35.418,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:15:36.464,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:15:37.543,60,1.68,0.60,49,2.05,0.49,573
2025-12-05 19:15:38.606,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:15:39.651,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:15:40.687,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 19:15:41.727,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:15:42.770,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:15:43.827,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:15:44.905,60,1.68,0.60,49,2.05,0.49,575
2025-12-05 19:15:45.955,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:15:47.003,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:15:48.042,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:15:49.106,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:15:50.417,60,1.68,0.60,49,2.05,0.49,743
2025-12-05 19:15:51.526,60,1.68,0.60,49,2.05,0.49,607
2025-12-05 19:15:52.583,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:15:53.637,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:15:54.680,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:15:55.942,60,1.68,0.60,49,2.05,0.49,726
2025-12-05 19:15:56.987,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:15:58.044,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:15:59.097,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:16:00.153,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:16:01.208,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:16:02.306,60,1.68,0.60,49,2.05,0.49,593
2025-12-05 19:16:03.345,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:16:04.399,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:16:05.443,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:16:06.526,60,1.68,0.60,49,2.05,0.49,582
2025-12-05 19:16:07.734,60,1.68,0.60,49,2.05,0.49,578
2025-12-05 19:16:08.783,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:16:09.831,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:16:10.879,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:16:11.935,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:16:13.008,60,1.68,0.60,49,2.05,0.49,567
2025-12-05 19:16:14.054,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:16:15.144,60,1.68,0.60,49,2.05,0.49,584
2025-12-05 19:16:16.205,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:16:17.792,60,1.68,0.60,49,2.05,0.49,1082
2025-12-05 19:16:19.011,60,1.68,0.60,49,2.05,0.49,717
2025-12-05 19:16:20.076,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:16:21.132,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:16:22.185,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:16:23.242,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:16:24.302,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:16:25.359,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:16:26.421,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 19:16:27.488,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:16:28.547,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:16:29.615,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:16:30.723,60,1.68,0.60,49,2.05,0.49,601
2025-12-05 19:16:31.777,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:16:32.844,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:16:33.886,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:16:34.940,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:16:36.008,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:16:37.064,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:16:38.144,60,1.68,0.60,49,2.05,0.49,573
2025-12-05 19:16:39.207,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 19:16:40.274,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 19:16:41.332,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:16:42.407,60,1.68,0.60,49,2.05,0.49,570
2025-12-05 19:16:43.463,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:16:44.526,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 19:16:45.588,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:16:46.748,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:16:47.793,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:16:48.838,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:16:49.902,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:16:50.958,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:16:52.013,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:16:53.074,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:16:54.134,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:16:55.190,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:16:56.305,60,1.68,0.60,49,2.05,0.49,595
2025-12-05 19:16:57.356,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:16:58.398,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:16:59.447,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:17:00.496,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:17:01.577,60,1.68,0.60,49,2.05,0.49,577
2025-12-05 19:17:03.174,60,1.68,0.60,49,2.05,0.49,1091
2025-12-05 19:17:04.238,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:17:05.300,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:17:07.257,60,1.68,0.60,49,2.05,0.49,1451
2025-12-05 19:17:08.310,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:17:09.517,60,1.68,0.60,49,2.05,0.49,702
2025-12-05 19:17:10.584,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:17:11.652,60,1.68,0.60,49,2.05,0.49,564
2025-12-05 19:17:12.775,60,1.68,0.60,49,2.05,0.49,616
2025-12-05 19:17:13.984,60,1.68,0.60,49,2.05,0.49,702
2025-12-05 19:17:15.044,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:17:16.096,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:17:17.178,60,1.68,0.60,49,2.05,0.49,576
2025-12-05 19:17:18.240,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 19:17:19.296,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:17:20.343,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:17:21.389,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:17:22.468,60,1.68,0.60,49,2.05,0.49,575
2025-12-05 19:17:23.531,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:17:24.579,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 19:17:25.632,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:17:26.683,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:17:27.741,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:17:28.794,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:17:29.854,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:17:30.909,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:17:31.973,60,1.68,0.60,49,2.05,0.49,558
2025-12-05 19:17:33.031,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:17:34.163,60,1.68,0.60,49,2.05,0.49,628
2025-12-05 19:17:35.227,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:17:36.272,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:17:37.327,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:17:38.398,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 19:17:39.451,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:17:40.509,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:17:41.569,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:17:42.609,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:17:43.645,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:17:44.693,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:17:45.745,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:17:46.826,60,1.68,0.60,49,2.05,0.49,577
2025-12-05 19:17:47.893,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:17:48.946,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:17:49.990,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:17:51.042,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:17:52.114,60,1.68,0.60,49,2.05,0.49,569
2025-12-05 19:17:53.161,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:17:54.214,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:17:55.596,60,1.68,0.60,49,2.05,0.49,875
2025-12-05 19:17:56.710,60,1.68,0.60,49,2.05,0.49,608
2025-12-05 19:17:57.757,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:17:58.801,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:17:59.838,60,1.68,0.60,49,2.05,0.49,531
2025-12-05 19:18:00.888,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:18:01.931,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:18:02.991,60,1.68,0.60,49,2.05,0.49,554
2025-12-05 19:18:04.034,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:18:05.086,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:18:06.242,60,1.68,0.60,49,2.05,0.49,649
2025-12-05 19:18:07.287,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:18:08.315,60,1.68,0.60,49,2.05,0.49,526
2025-12-05 19:18:09.360,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:18:10.403,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:18:11.474,60,1.68,0.60,49,2.05,0.49,565
2025-12-05 19:18:12.524,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:18:13.571,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:18:14.624,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:18:15.668,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:18:16.716,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:18:17.793,60,1.68,0.60,49,2.05,0.49,570
2025-12-05 19:18:18.857,60,1.68,0.60,49,2.05,0.49,557
2025-12-05 19:18:19.910,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:18:20.955,60,1.68,0.60,49,2.05,0.49,544
2025-12-05 19:18:22.000,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:18:23.040,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:18:24.080,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 19:18:25.120,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:18:26.169,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:18:27.205,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:18:28.245,60,1.68,0.60,49,2.05,0.49,538
2025-12-05 19:18:29.296,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:18:30.349,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:18:31.398,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:18:32.459,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:18:33.516,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:18:34.568,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:18:35.714,60,1.68,0.60,49,2.05,0.49,643
2025-12-05 19:18:36.760,60,1.68,0.60,49,2.05,0.49,542
2025-12-05 19:18:37.802,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:18:38.862,60,1.68,0.60,49,2.05,0.49,534
2025-12-05 19:18:39.891,60,1.68,0.60,49,2.05,0.49,528
2025-12-05 19:18:40.931,60,1.68,0.60,49,2.05,0.49,533
2025-12-05 19:18:41.985,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:18:43.039,60,1.68,0.60,49,2.05,0.49,548
2025-12-05 19:18:44.077,60,1.68,0.60,49,2.05,0.49,536
2025-12-05 19:18:45.122,60,1.68,0.60,49,2.05,0.49,541
2025-12-05 19:18:46.174,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:18:47.220,60,1.68,0.60,49,2.05,0.49,539
2025-12-05 19:18:48.276,60,1.68,0.60,49,2.05,0.49,555
2025-12-05 19:18:49.362,60,1.68,0.60,49,2.05,0.49,576
2025-12-05 19:18:50.453,60,1.68,0.60,49,2.05,0.49,584
2025-12-05 19:18:51.504,60,1.68,0.60,49,2.05,0.49,550
2025-12-05 19:18:52.558,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:18:53.610,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:18:54.723,60,1.68,0.60,49,2.05,0.49,604
2025-12-05 19:18:55.973,60,1.68,0.60,49,2.05,0.49,750
2025-12-05 19:18:57.035,60,1.68,0.60,49,2.05,0.49,556
2025-12-05 19:18:58.075,60,1.68,0.60,49,2.05,0.49,540
2025-12-05 19:18:59.133,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:19:00.186,60,1.68,0.60,49,2.05,0.49,547
2025-12-05 19:19:01.243,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:19:02.293,60,1.68,0.60,49,2.05,0.49,545
2025-12-05 19:19:03.359,60,1.68,0.60,49,2.05,0.49,560
2025-12-05 19:19:04.425,60,1.68,0.60,49,2.05,0.49,563
2025-12-05 19:19:05.579,60,1.68,0.60,49,2.05,0.49,648
2025-12-05 19:19:06.636,60,1.68,0.60,49,2.05,0.49,551
2025-12-05 19:19:07.733,60,1.68,0.60,49,2.05,0.49,543
2025-12-05 19:19:08.844,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:19:09.900,60,1.68,0.60,49,2.05,0.49,549
2025-12-05 19:19:10.948,60,1.68,0.60,49,2.05,0.49,546
2025-12-05 19:19:11.988,60,1.68,0.60,49,2.05,0.49,535
2025-12-05 19:19:13.047,60,1.68,0.60,49,2.05,0.49,553
2025-12-05 19:19:14.114,60,1.68,0.60,49,2.05,0.49,562
2025-12-05 19:19:15.171,60,1.68,0.60,49,2.05,0.49,552
2025-12-05 19:19:16.238,60,1.68,0.60,49,2.05,0.49,561
2025-12-05 19:19:17.281,60,1.68,0.60,49,2.05,0.49,537
2025-12-05 19:19:18.358,60,1.68,0.60,49,2.05,0.49,566
2025-12-05 19:19:19.420,60,1.68,0.60,49,2.05,0.49,559
2025-12-05 19:19:20.506,60,1.68,0.60,49,2.05,0.49,581
